,names,n
143,"('ACUNA', 'VELASQUEZ')",1
144,"('ADAOS', 'CALDERON')",2
145,"('ADAOS', 'GONZALEZ')",1
146,"('ADAOS', 'GUZMAN')",2
147,"('ADAOS', 'PIZARRO')",1
148,"('ADAOS', 'ROBLEDO')",1
149,"('ADAOS', 'ROJAS')",2
150,"('ADAOS', 'SEURA')",1
151,"('ADAOS', 'SOLAR')",1
152,"('ADAOS', 'VARELA')",1
153,"('ADARO', 'ARQUEROS')",1
154,"('ADARO', 'SCHULER')",1
155,"('ADAROS', 'ADAROS')",1
156,"('ADAROS', 'ARACENA')",1
157,"('ADAROS', 'ARAYA')",2
158,"('ADAROS', 'ARQUEROS')",1
159,"('ADAROS', 'AYAN')",1
160,"('ADAROS', 'BORLONE')",1
161,"('ADAROS', 'BRAVO')",1
162,"('ADAROS', 'DIAZ')",1
163,"('ADAROS', 'GALVEZ')",1
164,"('ADAROS', 'GONZALEZ')",1
165,"('ADAROS', 'JUAREZ')",1
166,"('ADAROS', 'MUNDACA')",3
167,"('ADAROS', 'PASTEN')",2
168,"('ADAROS', 'PEREZ')",1
169,"('ADAROS', 'RODRIGUEZ')",1
170,"('ADAROS', 'ROSALES')",1
171,"('ADAROS', 'VALDIVIA')",1
172,"('ADAROS', 'VALLEJOS')",1
173,"('ADAROS', 'VILLALOBOS')",1
174,"('ADAROS', 'YANEZ')",1
175,"('ADASME', 'CRIADO')",1
176,"('ADASME', 'FLORES')",1
177,"('ADASME', 'FREDES')",3
178,"('ADASME', 'MARAMBIO')",1
179,"('ADASME', 'PEREZ')",1
180,"('ADASME', 'RAMOS')",1
181,"('ADASME', 'RODRIGUEZ')",1
182,"('ADASME', 'ROJO')",1
183,"('ADASME', 'VEGA')",1
184,"('ADONES', 'ADONES')",1
185,"('ADONES', 'ALFARO')",2
186,"('ADONES', 'AUGUSTO')",1
187,"('ADONES', 'BUGUENO')",1
188,"('ADONES', 'CASTILLO')",1
189,"('ADONES', 'CONTRERAS')",1
190,"('ADONES', 'DIAZ')",1
191,"('ADONES', 'DOMINGUEZ')",1
192,"('ADONES', 'MUNOZ')",1
193,"('ADONES', 'OLIVARES')",2
194,"('ADONES', 'ORREGO')",3
195,"('ADONES', 'PENA')",1
196,"('ADONES', 'ROJAS')",3
197,"('ADONES', 'VEGA')",1
198,"('ADONES', 'VELASQUEZ')",1
199,"('ADONES', 'ZARZURI')",1
200,"('ADONIS', 'ALVAREZ')",2
201,"('ADONIS', 'CORTES')",4
202,"('ADONIS', 'LOPEZ')",1
203,"('ADONIS', 'ROJAS')",1
204,"('ADONIS', 'SEGOVIA')",1
205,"('ADRIAZOLA', 'GUERRERO')",1
206,"('AEDO', 'CASTRO')",2
207,"('AEDO', 'VEJAR')",1
208,"('AEDO', 'VERGARA')",1
209,"('AEULT', 'CAMPUSANO')",1
210,"('AGAMEZ', 'CIRO')",1
211,"('AGRI', 'PIZARRO')",1
212,"('AGUAD', 'BUSTAMANTE')",1
213,"('AGUAD', 'MOYANO')",2
214,"('AGUAYO', 'MIRANDA')",1
215,"('AGUAYO', 'VIVERO')",1
216,"('AGUERO', 'BONILLA')",1
217,"('AGUERO', 'CUELLAR')",1
218,"('AGUERO', 'SEPULVEDA')",1
219,"('AGUIAR', 'NAVAS')",1
220,"('AGUILAR', 'ARDILES')",1
221,"('AGUILAR', 'AREVALO')",1
222,"('AGUILAR', 'BARRAZA')",2
223,"('AGUILAR', 'BENAVENTE')",2
224,"('AGUILAR', 'CALLEJAS')",1
225,"('AGUILAR', 'CORTES')",2
226,"('AGUILAR', 'ESCANDELL')",1
227,"('AGUILAR', 'ESPINOZA')",2
228,"('AGUILAR', 'FLORES')",1
229,"('AGUILAR', 'GALLARDO')",3
230,"('AGUILAR', 'GALLEGUILLOS')",1
231,"('AGUILAR', 'GAMARRA')",2
232,"('AGUILAR', 'GOMEZ')",2
233,"('AGUILAR', 'GONZALEZ')",1
234,"('AGUILAR', 'MARTINEZ')",3
235,"('AGUILAR', 'MENDEZ')",1
236,"('AGUILAR', 'MOLINA')",1
237,"('AGUILAR', 'ORELLANA')",1
238,"('AGUILAR', 'PENA')",1
239,"('AGUILAR', 'SOTO')",1
240,"('AGUILAR', 'VERGARA')",1
241,"('AGUILAR', 'VIDAL')",1
242,"('AGUILAR', 'VILLABLANCA')",1
243,"('AGUILAR', 'YANEZ')",1
244,"('AGUILERA', 'ACOSTA')",1
245,"('AGUILERA', 'ACUNA')",2
246,"('AGUILERA', 'AGUILERA')",11
247,"('AGUILERA', 'ALFARO')",3
248,"('AGUILERA', 'ALVARADO')",1
249,"('AGUILERA', 'ALVAREZ')",5
250,"('AGUILERA', 'ARAYA')",14
251,"('AGUILERA', 'ASCUETA')",1
252,"('AGUILERA', 'BARRAZA')",13
253,"('AGUILERA', 'BARRIOS')",1
254,"('AGUILERA', 'BAZAN')",1
255,"('AGUILERA', 'BORQUEZ')",2
256,"('AGUILERA', 'CACERES')",2
257,"('AGUILERA', 'CAMPOS')",2
258,"('AGUILERA', 'CARRENO')",1
259,"('AGUILERA', 'CARVAJAL')",8
260,"('AGUILERA', 'CASTILLO')",7
261,"('AGUILERA', 'CERDA')",2
262,"('AGUILERA', 'CISTERNAS')",1
263,"('AGUILERA', 'CODOCEO')",2
264,"('AGUILERA', 'COLLADO')",1
265,"('AGUILERA', 'COLLAO')",1
266,"('AGUILERA', 'CONEJEROS')",1
267,"('AGUILERA', 'CONTRERAS')",2
268,"('AGUILERA', 'CORTES')",14
269,"('AGUILERA', 'CUEVAS')",1
270,"('AGUILERA', 'DIAZ')",5
271,"('AGUILERA', 'DONOSO')",1
272,"('AGUILERA', 'ESPINOZA')",2
273,"('AGUILERA', 'FLORES')",3
274,"('AGUILERA', 'GALLARDO')",2
275,"('AGUILERA', 'GALLEGUILLOS')",4
276,"('AGUILERA', 'GOMEZ')",3
277,"('AGUILERA', 'GONZALEZ')",4
278,"('AGUILERA', 'GUERRA')",2
279,"('AGUILERA', 'HAMAD')",1
280,"('AGUILERA', 'HERNANDEZ')",1
281,"('AGUILERA', 'HERRERA')",3
282,"('AGUILERA', 'IRARRAZABAL')",1
283,"('AGUILERA', 'JULIO')",2
284,"('AGUILERA', 'LALLANA')",1
285,"('AGUILERA', 'LANAS')",3
286,"('AGUILERA', 'LARA')",1
287,"('AGUILERA', 'LEIVA')",2
288,"('AGUILERA', 'LOPEZ')",4
289,"('AGUILERA', 'MALUENDA')",1
290,"('AGUILERA', 'MARIN')",2
291,"('AGUILERA', 'MARTIN')",1
292,"('AGUILERA', 'MESA')",1
293,"('AGUILERA', 'MIRANDA')",3
294,"('AGUILERA', 'MOLINA')",3
295,"('AGUILERA', 'MONARDES')",1
296,"('AGUILERA', 'MONTENEGRO')",2
297,"('AGUILERA', 'MORALES')",2
298,"('AGUILERA', 'MOSQUEA')",1
299,"('AGUILERA', 'MOYANO')",2
300,"('AGUILERA', 'MUNOZ')",7
301,"('AGUILERA', 'NILO')",3
302,"('AGUILERA', 'OLIVARES')",2
303,"('AGUILERA', 'OLIVAREZ')",1
304,"('AGUILERA', 'ORIAN')",2
305,"('AGUILERA', 'OSSANDON')",2
306,"('AGUILERA', 'PALLACAN')",1
307,"('AGUILERA', 'PALLERO')",2
308,"('AGUILERA', 'PARRA')",1
309,"('AGUILERA', 'PEREZ')",2
310,"('AGUILERA', 'PIZARRO')",5
311,"('AGUILERA', 'PONCE')",1
312,"('AGUILERA', 'PONTIVO')",1
313,"('AGUILERA', 'QUIROGA')",1
314,"('AGUILERA', 'RAMIREZ')",6
315,"('AGUILERA', 'RAMOS')",1
316,"('AGUILERA', 'RETAMAL')",1
317,"('AGUILERA', 'RIVERA')",5
318,"('AGUILERA', 'ROBLES')",1
319,"('AGUILERA', 'ROJAS')",4
320,"('AGUILERA', 'ROZAS')",1
321,"('AGUILERA', 'SALAZAR')",1
322,"('AGUILERA', 'SALINAS')",2
323,"('AGUILERA', 'SANTANDER')",3
324,"('AGUILERA', 'SASSO')",1
325,"('AGUILERA', 'SAZO')",2
326,"('AGUILERA', 'SEGOVIA')",1
327,"('AGUILERA', 'SOISSA')",1
328,"('AGUILERA', 'SOLIS')",1
329,"('AGUILERA', 'TAPIA')",10
330,"('AGUILERA', 'TELLO')",2
331,"('AGUILERA', 'TORRES')",3
332,"('AGUILERA', 'UBILLO')",2
333,"('AGUILERA', 'VALENCIA')",2
334,"('AGUILERA', 'VALLEDOR')",1
335,"('AGUILERA', 'VARAS')",2
336,"('AGUILERA', 'VARGAS')",1
337,"('AGUILERA', 'VEAS')",1
338,"('AGUILERA', 'VEGA')",8
339,"('AGUILERA', 'VICENCIO')",2
340,"('AGUILERA', 'VIDAL')",1
341,"('AGUILERA', 'VIERA')",3
342,"('AGUILERA', 'VILLARROEL')",2
343,"('AGUILERA', 'ZAMBRA')",1
344,"('AGUILERA', 'ZAPATA')",1
345,"('AGUILERA', 'ZEPEDA')",4
346,"('AGUILERA', 'ZOISA')",1
347,"('AGUIRRE', 'ACEVEDO')",1
348,"('AGUIRRE', 'ACOSTA')",1
349,"('AGUIRRE', 'ADONES')",1
