,names,n
359,"('ACUNA', 'ARENAS')",1
360,"('ACUNA', 'AVALOS')",1
361,"('ACUNA', 'BANDA')",1
362,"('ACUNA', 'BARRAZA')",1
363,"('ACUNA', 'BARRERA')",2
364,"('ACUNA', 'BARZ')",1
365,"('ACUNA', 'BASCUNAN')",1
366,"('ACUNA', 'BASTIAS')",1
367,"('ACUNA', 'BRIONES')",2
368,"('ACUNA', 'CALDERON')",1
369,"('ACUNA', 'CAROCA')",1
370,"('ACUNA', 'CASTRO')",1
371,"('ACUNA', 'CHAVEZ')",1
372,"('ACUNA', 'CONCHA')",1
373,"('ACUNA', 'CONTRERAS')",1
374,"('ACUNA', 'CORTEZ')",1
375,"('ACUNA', 'DONOSO')",2
376,"('ACUNA', 'ESCOBAR')",2
377,"('ACUNA', 'ESTEVEZ')",1
378,"('ACUNA', 'FARIAS')",2
379,"('ACUNA', 'FERNANDEZ')",1
380,"('ACUNA', 'FUENTES')",1
381,"('ACUNA', 'GARCIA')",1
382,"('ACUNA', 'GODOY')",1
383,"('ACUNA', 'GOMEZ')",1
384,"('ACUNA', 'GONZALEZ')",5
385,"('ACUNA', 'GUERRERO')",2
386,"('ACUNA', 'GUTIERREZ')",2
387,"('ACUNA', 'HENRIQUEZ')",1
388,"('ACUNA', 'IBACACHE')",1
389,"('ACUNA', 'JARUFE')",1
390,"('ACUNA', 'LADO')",1
391,"('ACUNA', 'LEIVA')",3
392,"('ACUNA', 'LENA')",1
393,"('ACUNA', 'LEON')",1
394,"('ACUNA', 'LILLO')",1
395,"('ACUNA', 'MAUREIRA')",2
396,"('ACUNA', 'MENARES')",1
397,"('ACUNA', 'MONTENEGRO')",3
398,"('ACUNA', 'MORALES')",1
399,"('ACUNA', 'MORENO')",1
400,"('ACUNA', 'NUNEZ')",4
401,"('ACUNA', 'OLIVARES')",1
402,"('ACUNA', 'ORDENES')",1
403,"('ACUNA', 'PENA')",1
404,"('ACUNA', 'PEREZ')",2
405,"('ACUNA', 'POBLETE')",2
