,names,n
497,"('AGUAYO', 'HERANE')",2
498,"('AGUAYO', 'HERMOSILLA')",1
499,"('AGUAYO', 'HERNANDEZ')",7
500,"('AGUAYO', 'HORMAZABAL')",1
501,"('AGUAYO', 'IBARRA')",1
502,"('AGUAYO', 'JARA')",4
503,"('AGUAYO', 'JIMENEZ')",1
504,"('AGUAYO', 'LAZO')",1
505,"('AGUAYO', 'LEAL')",5
506,"('AGUAYO', 'LIZAMA')",1
507,"('AGUAYO', 'MANRIQUEZ')",1
508,"('AGUAYO', 'MARDONES')",3
509,"('AGUAYO', 'MATAMALA')",1
510,"('AGUAYO', 'MAUREIRA')",2
511,"('AGUAYO', 'MELLA')",1
512,"('AGUAYO', 'MENDOZA')",1
513,"('AGUAYO', 'MILLAMAN')",1
514,"('AGUAYO', 'MONTANARES')",1
515,"('AGUAYO', 'MORA')",4
516,"('AGUAYO', 'MORALES')",2
517,"('AGUAYO', 'MUNOZ')",8
518,"('AGUAYO', 'NANCABIL')",1
519,"('AGUAYO', 'NAVARRETE')",1
520,"('AGUAYO', 'NAVARRO')",1
521,"('AGUAYO', 'NEIRA')",5
522,"('AGUAYO', 'NOVA')",1
523,"('AGUAYO', 'NUNEZ')",1
524,"('AGUAYO', 'OCARES')",1
525,"('AGUAYO', 'OCHOA')",1
526,"('AGUAYO', 'OLATE')",1
527,"('AGUAYO', 'OLIVEROS')",1
528,"('AGUAYO', 'ONATE')",1
529,"('AGUAYO', 'ORTEGA')",2
530,"('AGUAYO', 'ORTIZ')",2
531,"('AGUAYO', 'OVIEDO')",1
532,"('AGUAYO', 'PALMA')",2
533,"('AGUAYO', 'PANTOJA')",1
534,"('AGUAYO', 'PARDO')",1
535,"('AGUAYO', 'PAREDES')",1
536,"('AGUAYO', 'PAVEZ')",1
537,"('AGUAYO', 'PEREZ')",9
538,"('AGUAYO', 'PHAHUER')",1
539,"('AGUAYO', 'PINEDA')",2
540,"('AGUAYO', 'PINILLA')",1
541,"('AGUAYO', 'PINOCHET')",4
542,"('AGUAYO', 'POBLETE')",2
543,"('AGUAYO', 'PRAHUER')",1
544,"('AGUAYO', 'PUENTE')",1
545,"('AGUAYO', 'QUILAQUEO')",3
546,"('AGUAYO', 'QUILODRAN')",1
547,"('AGUAYO', 'QUINONES')",1
548,"('AGUAYO', 'RAMIREZ')",6
549,"('AGUAYO', 'RETAMAL')",3
550,"('AGUAYO', 'REYES')",6
551,"('AGUAYO', 'RIFFO')",3
552,"('AGUAYO', 'RIQUELME')",4
553,"('AGUAYO', 'RIVAS')",4
554,"('AGUAYO', 'RIVERA')",4
555,"('AGUAYO', 'ROA')",2
556,"('AGUAYO', 'ROBLES')",5
557,"('AGUAYO', 'ROCO')",1
558,"('AGUAYO', 'ROJAS')",4
559,"('AGUAYO', 'ROMERO')",1
560,"('AGUAYO', 'RUBIO')",1
561,"('AGUAYO', 'RUMINOT')",2
562,"('AGUAYO', 'SAAVEDRA')",3
563,"('AGUAYO', 'SAEZ')",1
564,"('AGUAYO', 'SALAMANCA')",1
565,"('AGUAYO', 'SALAZAR')",2
566,"('AGUAYO', 'SALGADO')",2
567,"('AGUAYO', 'SAN JUAN')",1
568,"('AGUAYO', 'SAN MARTIN')",3
569,"('AGUAYO', 'SANCHEZ')",5
570,"('AGUAYO', 'SANHUEZA')",7
571,"('AGUAYO', 'SANTANDER')",1
572,"('AGUAYO', 'SANTI')",1
573,"('AGUAYO', 'SEGUEL')",1
574,"('AGUAYO', 'SEPULVEDA')",2
575,"('AGUAYO', 'SILVA')",8
576,"('AGUAYO', 'SOTELO')",2
577,"('AGUAYO', 'SOTO')",1
578,"('AGUAYO', 'SUAREZ')",1
579,"('AGUAYO', 'SUAZO')",2
580,"('AGUAYO', 'TAPIA')",3
581,"('AGUAYO', 'TORRES')",3
582,"('AGUAYO', 'ULLOA')",4
583,"('AGUAYO', 'URRA')",1
584,"('AGUAYO', 'VALDES')",1
585,"('AGUAYO', 'VALENCIA')",2
586,"('AGUAYO', 'VALENZUELA')",1
587,"('AGUAYO', 'VALLADARES')",1
588,"('AGUAYO', 'VASQUEZ')",3
589,"('AGUAYO', 'VERA')",1
590,"('AGUAYO', 'VIDAL')",5
591,"('AGUAYO', 'VILLA')",1
592,"('AGUAYO', 'VILLARROEL')",3
593,"('AGUAYO', 'YAUPE')",1
594,"('AGUAYO', 'YOUSEFF')",1
595,"('AGUAYO', 'ZONEZ')",1
596,"('AGUERO', 'ARROYO')",1
597,"('AGUERO', 'CONTRERAS')",1
598,"('AGUERO', 'FLORES')",2
599,"('AGUERO', 'LOPEZ')",1
600,"('AGUERO', 'MUNOZ')",1
601,"('AGUERO', 'OLIVERA')",1
602,"('AGUERO', 'TORRES')",1
603,"('AGUIAR', 'VALENZUELA')",1
604,"('AGUIILERA', 'ROMAN')",1
