,names,n
141,"('AHUMADA', 'GUAJARDO')",1
142,"('AHUMADA', 'JORQUERA')",1
143,"('AHUMADA', 'LOPEZ')",1
144,"('AHUMADA', 'PEREZ')",1
145,"('AHUMADA', 'SOTOMAYOR')",1
146,"('AHUMADA', 'TORRES')",1
147,"('AHUMADA', 'ZAVALA')",1
148,"('AICA', 'AICA')",2
149,"('AICA', 'BUCAREY')",2
150,"('AJATA', 'LLUSCO')",2
151,"('AJATA', 'LOVERA')",2
152,"('AJATA', 'VILCA')",1
153,"('ALACHE', 'ALIAGA')",1
154,"('ALACHE', 'NAVARRETE')",1
155,"('ALANIZ', 'ARAVENA')",2
156,"('ALANOCA', 'ARAYA')",1
157,"('ALANOCA', 'MAMANI')",1
158,"('ALANOCA', 'PEREZ')",1
159,"('ALARCON', 'CHOQUE')",1
160,"('ALARCON', 'CORTES')",2
161,"('ALARCON', 'ELGUETA')",3
162,"('ALARCON', 'GUTIERREZ')",1
163,"('ALARCON', 'HERNANDEZ')",1
164,"('ALARCON', 'HERRERA')",1
165,"('ALARCON', 'HUAYLLAS')",1
166,"('ALARCON', 'LAVIN')",1
167,"('ALARCON', 'MADARIAGA')",1
168,"('ALARCON', 'PLATA')",2
169,"('ALARCON', 'QUISPE')",1
170,"('ALARCON', 'ROJAS')",3
171,"('ALARCON', 'TUNA')",1
172,"('ALAVE', 'ALAVE')",3
173,"('ALAVE', 'ALVAREZ')",1
174,"('ALAVE', 'BLAS')",2
175,"('ALAVE', 'CRUZ')",1
176,"('ALAVE', 'FLORES')",3
177,"('ALAVE', 'HUANCA')",2
178,"('ALAVE', 'MAITA')",3
179,"('ALAVE', 'QUILCA')",1
180,"('ALAY', 'GALLEGOS')",1
181,"('ALBALLAY', 'NAVARRETE')",1
182,"('ALBARRACIN', 'BARRERA')",1
183,"('ALBARRACIN', 'CORDOVA')",2
184,"('ALBARRACIN', 'HUARACHI')",1
185,"('ALBARRACIN', 'ROMERO')",2
186,"('ALBERTO', 'MARCA')",1
187,"('ALBINA', 'OCHOA')",1
188,"('ALBORNOZ', 'ARAYA')",1
189,"('ALBORNOZ', 'CANCINO')",1
190,"('ALBORNOZ', 'CORVACHO')",1
191,"('ALBORNOZ', 'LOPEZ')",1
192,"('ALBORNOZ', 'PEREZ')",2
193,"('ALBORNOZ', 'SANDOVAL')",1
