,names,n
341,"('ABARZUA', 'TORRES')",1
342,"('ABARZUA', 'TRABOL')",2
343,"('ABARZUA', 'TRONCOSO')",3
344,"('ABARZUA', 'URIBE')",1
345,"('ABARZUA', 'VARAS')",1
346,"('ABARZUA', 'VARELA')",1
347,"('ABARZUA', 'VASQUEZ')",3
348,"('ABARZUA', 'VEJAR')",1
349,"('ABARZUA', 'VERGARA')",1
350,"('ABARZUA', 'VILLAGRA')",1
351,"('ABARZUA', 'ZUNIGA')",1
352,"('ABASCAL', 'MUNOZ')",1
353,"('ABASOLO', 'ITURRIAGA')",1
354,"('ABATTE', 'BOBADILLA')",1
355,"('ABATTE', 'GAGO')",1
356,"('ABATTE', 'MORALES')",1
357,"('ABATTO', 'BIEBERACH')",1
358,"('ABAUD', 'ARRUESTE')",1
359,"('ABAUNZA', 'MOSQUERA')",1
360,"('ABAYAY', 'ROBLES')",1
361,"('ABAZALO', 'MADARIAGA')",1
362,"('ABBADANI', 'SULBARAN')",1
363,"('ABBAS', 'GALLARDO')",1
364,"('ABBATE', 'DIAZ')",1
365,"('ABBOTT', 'CROXATTO')",2
366,"('ABBOTT', 'RAMIREZ')",1
367,"('ABBOTT', 'SILVA')",1
368,"('ABBOTT', 'VASQUEZ')",2
369,"('ABDALA', 'CONCHA')",2
370,"('ABDALA', 'GONZALEZ')",2
371,"('ABDALA', 'HIRANE')",2
372,"('ABDALA', 'PINO')",2
373,"('ABDALGHANI', '.')",3
374,"('ABDE', 'SEPULVEDA')",1
375,"('ABDELFATTAH', 'EL NAGAR')",1
376,"('ABDO', 'CUBILLOS')",1
377,"('ABDO', 'OROZCO')",1
378,"('ABDO', 'REYES')",1
379,"('ABDO', 'SEPULVEDA')",1
380,"('ABEDRAPO', 'GALLARDO')",1
381,"('ABEL', 'BARAONA')",1
382,"('ABELA', 'LAZO')",1
383,"('ABELARDO', 'RODRIGUEZ')",1
384,"('ABELIUK', 'ROJAS')",1
385,"('ABELLA', 'FERRANDIZ')",1
386,"('ABELLA', 'LOPEZ')",1
387,"('ABELLEIRA', 'BARRETO')",1
388,"('ABELLEIRA', 'PEREZ')",1
389,"('ABELLO', 'AGUILERA')",2
390,"('ABELLO', 'ALIAGA')",1
391,"('ABELLO', 'ASTETE')",1
392,"('ABELLO', 'AVELLO')",1
393,"('ABELLO', 'CALDERON')",1
394,"('ABELLO', 'DIAZ')",1
395,"('ABELLO', 'GODOY')",1
396,"('ABELLO', 'GUERRA')",1
397,"('ABELLO', 'MORALES')",1
398,"('ABELLO', 'ORTIZ')",1
399,"('ABELLO', 'TARI')",1
400,"('ABELLO', 'VARAS')",1
401,"('ABELLO', 'VEGA')",1
402,"('ABESADA', 'LOBAINA')",1
403,"('ABETT DE LA TORRE', 'DIAZ')",1
404,"('ABIUSO', 'BUSTAMANTE')",1
405,"('ABOAL', 'ROJAS')",1
406,"('ABOGABIR', 'CORREA')",1
407,"('ABOGABIR', 'MENDEZ')",1
408,"('ABOGABIR', 'OVALLE')",1
409,"('ABOGARADE', 'LILLO')",1
410,"('ABOGASI', 'ABUFHELE')",1
411,"('ABOU KHEIR', 'CABALLERO')",2
412,"('ABRAHAM', 'GUAJARDO')",2
413,"('ABRAHAM', 'MEZA')",4
414,"('ABRAHAM', 'NUNEZ')",2
415,"('ABRAHAM', 'SALGADO')",1
416,"('ABRAHAM', 'ZULETA')",1
417,"('ABRAMOVICH', 'MELI')",1
418,"('ABRAMSON', 'RAPAPORT')",2
419,"('ABREU', 'CORNIELES')",1
420,"('ABREU', 'MARTINEZ')",1
421,"('ABREU', 'MORILLO')",1
422,"('ABRIGO', 'ALARCON')",2
423,"('ABRIGO', 'ARAYA')",1
424,"('ABRIGO', 'CHAVARRIA')",1
425,"('ABRIGO', 'CORNEJO')",1
426,"('ABRIGO', 'CORREA')",1
427,"('ABRIGO', 'FARIAS')",1
428,"('ABRIGO', 'FLORES')",1
429,"('ABRIGO', 'GONZALEZ')",2
430,"('ABRIGO', 'GUERRERO')",1
431,"('ABRIGO', 'LATORRE')",2
432,"('ABRIGO', 'LOPEZ')",2
433,"('ABRIGO', 'LORCA')",1
434,"('ABRIGO', 'MARTINEZ')",1
435,"('ABRIGO', 'MUNOZ')",2
436,"('ABRIGO', 'PENA')",1
437,"('ABRIGO', 'ROJAS')",1
438,"('ABRIGO', 'VALDES')",1
439,"('ABRIGO', 'VALENZUELA')",1
440,"('ABRIGO', 'VILLENA')",1
441,"('ABRILOT', 'REYES')",1
442,"('ABRILOT', 'RIVERA')",1
443,"('ABRO', 'ABRO')",1
444,"('ABU AMSHA', 'MARTINEZ')",1
445,"('ABUAMSHA', 'MARTINEZ')",1
446,"('ABUAUAD', 'JENSEN')",1
447,"('ABUAUAD', 'MAGASICH')",4
448,"('ABUD', 'CONTRERAS')",2
449,"('ABUD', 'GACITUA')",1
450,"('ABUD', 'LOPEZ')",1
451,"('ABUD', 'NOVOA')",1
452,"('ABUD', 'NUNEZ')",1
453,"('ABUD', 'PEREZ')",1
454,"('ABUD', 'SITTLER')",1
455,"('ABUD', 'ZAVALA')",1
456,"('ABUDAYE', 'REICH')",1
457,"('ABUDHEIR', '.')",1
458,"('ABUFHELE', 'MILAD')",1
459,"('ABUFHELE', 'RODRIGUEZ')",1
460,"('ABUFHELE', 'ZAGMUTT')",1
461,"('ABUGATTAS', 'NAZAL')",1
462,"('ABUHADBA', 'JACOBY')",1
463,"('ABUHANAK', 'HADWEH')",1
464,"('ABUJATUM', 'KISTEMANN')",1
465,"('ABUJATUM', 'LEIVA')",1
466,"('ABUJATUN', 'GAJARDO')",1
467,"('ABULARACH', 'CUELLAR')",2
468,"('ABULIAS', 'GODOY')",1
469,"('ABUMOHOR', 'ABUMOHOR')",1
470,"('ABUMOHOR', 'CRUZ')",1
471,"('ABUMOHOR', 'RABAJILLE')",1
472,"('ABURTO', 'ABARCA')",1
473,"('ABURTO', 'ABURTO')",3
474,"('ABURTO', 'AHUMADA')",1
475,"('ABURTO', 'ALARCON')",1
476,"('ABURTO', 'ALMONACID')",1
477,"('ABURTO', 'ANGEL')",1
478,"('ABURTO', 'ARANCIBIA')",1
479,"('ABURTO', 'BARAHONA')",1
480,"('ABURTO', 'BARRA')",1
481,"('ABURTO', 'BELMAR')",1
482,"('ABURTO', 'BENITEZ')",1
483,"('ABURTO', 'BERNIER')",1
484,"('ABURTO', 'BRIZUELA')",1
485,"('ABURTO', 'CABRERA')",1
486,"('ABURTO', 'CALDERON')",1
487,"('ABURTO', 'CAMPILLAY')",1
488,"('ABURTO', 'CANAS')",1
489,"('ABURTO', 'CANIUPAN')",1
490,"('ABURTO', 'CARRASCO')",1
491,"('ABURTO', 'CASTANEDA')",3
492,"('ABURTO', 'CORONADO')",4
493,"('ABURTO', 'CRUZ')",1
494,"('ABURTO', 'DAVILA')",1
495,"('ABURTO', 'DE LA PAZ')",1
496,"('ABURTO', 'DURAN')",2
497,"('ABURTO', 'EISSMANN')",1
498,"('ABURTO', 'ESPINA')",1
499,"('ABURTO', 'ESPINOZA')",4
500,"('ABURTO', 'FLORES')",2
501,"('ABURTO', 'FUENTES')",3
502,"('ABURTO', 'GAETE')",1
503,"('ABURTO', 'GALLEGOS')",2
504,"('ABURTO', 'GUTIERREZ')",2
505,"('ABURTO', 'GUZMAN')",2
506,"('ABURTO', 'HERNANDEZ')",7
507,"('ABURTO', 'HERRERA')",1
508,"('ABURTO', 'HUAIQUIL')",1
509,"('ABURTO', 'JARA')",3
510,"('ABURTO', 'LAZARTE')",1
511,"('ABURTO', 'LEIVA')",1
512,"('ABURTO', 'LEON')",1
513,"('ABURTO', 'LEPUMAN')",1
514,"('ABURTO', 'MALDONADO')",1
515,"('ABURTO', 'MARQUEZ')",1
516,"('ABURTO', 'MARTINEZ')",2
517,"('ABURTO', 'MAYORGA')",1
518,"('ABURTO', 'MELLA')",1
519,"('ABURTO', 'MONTENEGRO')",1
520,"('ABURTO', 'MORALES')",1
521,"('ABURTO', 'NAVARRO')",1
522,"('ABURTO', 'NAVEAS')",2
523,"('ABURTO', 'NUNEZ')",1
524,"('ABURTO', 'OJEDA')",2
525,"('ABURTO', 'OLEA')",1
526,"('ABURTO', 'ORELLANA')",1
527,"('ABURTO', 'PALOMINOS')",1
528,"('ABURTO', 'PRIETO')",1
529,"('ABURTO', 'QUIERO')",1
530,"('ABURTO', 'QUIROZ')",1
531,"('ABURTO', 'RAMOS')",1
532,"('ABURTO', 'ROCO')",1
533,"('ABURTO', 'RODRIGUEZ')",3
534,"('ABURTO', 'ROJAS')",2
535,"('ABURTO', 'ROSAS')",1
536,"('ABURTO', 'SAEZ')",1
537,"('ABURTO', 'SALCEDO')",1
538,"('ABURTO', 'SAN MARTIN')",1
539,"('ABURTO', 'SANCHEZ')",1
540,"('ABURTO', 'SANHUEZA')",1
541,"('ABURTO', 'SCHWEITZER')",1
542,"('ABURTO', 'SEPULVEDA')",2
543,"('ABURTO', 'SILVA')",2
544,"('ABURTO', 'SIMONETTI')",1
545,"('ABURTO', 'SOTO')",8
546,"('ABURTO', 'STUARDO')",1
547,"('ABURTO', 'TOLEDO')",1
548,"('ABURTO', 'TORRES')",2
549,"('ABURTO', 'ULLOA')",1
550,"('ABURTO', 'VALENZUELA')",2
551,"('ABURTO', 'VALLEJOS')",1
552,"('ABURTO', 'VERGARA')",1
553,"('ABURTO', 'YANEZ')",2
554,"('ABUSADA', 'LUES')",1
555,"('ABUSADA', 'MUNOZ')",3
556,"('ABUSLEME', 'ABUD')",2
557,"('ABUSLEME', 'BADER')",1
558,"('ABUSLEME', 'DEMIAN')",1
559,"('ABUSLEME', 'HOFFMAN')",1
560,"('ABUSLEME', 'MARDONES')",1
561,"('ABUSLEME', 'RAMOS')",1
562,"('ABUTER', 'ALDEA')",1
563,"('ACACIO', 'RUIZ')",2
564,"('ACCATINO', 'SCAGLIOTTI')",1
565,"('ACCHIARDI', 'LAGOS')",1
566,"('ACCHIARDO', 'MORA')",1
567,"('ACCINI', 'MUNOZ')",1
568,"('ACCORSI', 'OPAZO')",1
569,"('ACEITON', 'ACEITON')",1
570,"('ACEITON', 'CONTRERAS')",1
571,"('ACEITON', 'CORTES')",1
572,"('ACEITON', 'DIAZ')",2
573,"('ACEITON', 'ERIZA')",1
574,"('ACEITON', 'FUENTES')",2
575,"('ACEITON', 'GONZALEZ')",1
576,"('ACEITON', 'GUTIERREZ')",1
577,"('ACEITON', 'HERRERA')",1
578,"('ACEITON', 'IGLESIAS')",1
579,"('ACEITON', 'MADRID')",1
580,"('ACEITON', 'MORAGA')",2
581,"('ACEITON', 'MUNOZ')",1
582,"('ACEITON', 'PULIDO')",1
583,"('ACEITON', 'ROJAS')",2
584,"('ACEITON', 'RUIZ')",3
585,"('ACEITON', 'URRA')",1
586,"('ACEITON', 'WIESCHOLLEK')",1
587,"('ACEITUNO', 'ACEITUNO')",1
588,"('ACEITUNO', 'AGUILERA')",3
589,"('ACEITUNO', 'ALVAREZ')",1
590,"('ACEITUNO', 'ARANCIBIA')",1
591,"('ACEITUNO', 'ARANGUIZ')",1
592,"('ACEITUNO', 'ARROYO')",1
593,"('ACEITUNO', 'BERRIOS')",2
594,"('ACEITUNO', 'CABEZAS')",2
595,"('ACEITUNO', 'CASTILLO')",2
596,"('ACEITUNO', 'DIAZ')",1
597,"('ACEITUNO', 'LECAROS')",1
598,"('ACEITUNO', 'LUENGO')",1
599,"('ACEITUNO', 'NEGRETE')",1
600,"('ACEITUNO', 'PACHECO')",1
601,"('ACEITUNO', 'PEREZ')",2
602,"('ACEITUNO', 'RAMIREZ')",2
603,"('ACEITUNO', 'ROA')",1
604,"('ACEITUNO', 'ROMERO')",2
605,"('ACEITUNO', 'RUBIO')",2
606,"('ACEITUNO', 'RUZ')",1
607,"('ACEITUNO', 'SEGOVIA')",1
608,"('ACEITUNO', 'SEPULVEDA')",1
609,"('ACEITUNO', 'SERRANO')",2
610,"('ACEITUNO', 'SILVA')",1
611,"('ACEITUNO', 'SOTO')",1
612,"('ACEITUNO', 'TILLERIA')",1
613,"('ACEITUNO', 'TOBAR')",1
614,"('ACEITUNO', 'URTUBIA')",1
615,"('ACEITUNO', 'VERA')",3
616,"('ACEITUNO', 'VERDUGO')",1
617,"('ACELA', '.')",1
618,"('ACENCIO', 'EUGENIO')",1
619,"('ACENCIO', 'MEDINA')",1
620,"('ACERBI', 'GODOY')",4
621,"('ACETO', 'CASSI')",1
622,"('ACEVAL', 'ALLENDE')",1
623,"('ACEVAL', 'CORBALAN')",1
624,"('ACEVAL', 'ESQUIVEL')",3
625,"('ACEVAL', 'GUZMAN')",1
626,"('ACEVAL', 'MORAGA')",1
627,"('ACEVEDO', 'ABARCA')",1
628,"('ACEVEDO', 'ACEVEDO')",9
629,"('ACEVEDO', 'ACUNA')",2
630,"('ACEVEDO', 'AGUILERA')",5
631,"('ACEVEDO', 'AHUMADA')",4
632,"('ACEVEDO', 'ALARCON')",4
633,"('ACEVEDO', 'ALCAINO')",3
634,"('ACEVEDO', 'ALLIENDE')",1
