,names,n
143,"('ACOSTA', 'PENA')",1
144,"('ACOSTA', 'PEREZ')",1
145,"('ACOSTA', 'REYES')",2
146,"('ACUIPIL', 'LOPEZ')",1
147,"('ACUM', 'OVANDO')",1
148,"('ACUNA', 'ABURTO')",1
149,"('ACUNA', 'ACUNA')",5
150,"('ACUNA', 'AGUILERA')",1
151,"('ACUNA', 'ANCAMIL')",3
152,"('ACUNA', 'ARAVENA')",2
153,"('ACUNA', 'ARIAS')",2
154,"('ACUNA', 'ARRIAGADA')",2
155,"('ACUNA', 'BARRIGA')",1
156,"('ACUNA', 'BASCUR')",1
157,"('ACUNA', 'BASUALTO')",1
158,"('ACUNA', 'BERTUZZI')",1
159,"('ACUNA', 'BURGOS')",2
160,"('ACUNA', 'BUSTOS')",1
161,"('ACUNA', 'CABALIN')",1
162,"('ACUNA', 'CABRERA')",1
163,"('ACUNA', 'CANULAF')",1
164,"('ACUNA', 'CAROL')",1
165,"('ACUNA', 'CARRILLO')",1
166,"('ACUNA', 'CARTES')",4
167,"('ACUNA', 'CASTILLO')",2
168,"('ACUNA', 'CASTRO')",1
169,"('ACUNA', 'CATRILEF')",1
170,"('ACUNA', 'CERDA')",2
171,"('ACUNA', 'CHANQUEY')",2
172,"('ACUNA', 'CIFUENTES')",3
173,"('ACUNA', 'CLAVERIA')",1
174,"('ACUNA', 'COLIHUINCA')",1
175,"('ACUNA', 'COLLAO')",1
176,"('ACUNA', 'CONTRERAS')",3
177,"('ACUNA', 'CORDOVA')",3
178,"('ACUNA', 'DIAZ')",4
179,"('ACUNA', 'ESCOBAR')",3
180,"('ACUNA', 'ESPINOZA')",4
181,"('ACUNA', 'FIGUEROA')",1
182,"('ACUNA', 'FLORES')",1
183,"('ACUNA', 'GANGAS')",1
184,"('ACUNA', 'GARCIA')",2
185,"('ACUNA', 'GARRIDO')",3
186,"('ACUNA', 'GATICA')",1
187,"('ACUNA', 'GIUSTI')",1
188,"('ACUNA', 'GLAUSSER')",1
