,names,n
217,"('AGUILERA', 'LINCOCHEO')",1
218,"('AGUILERA', 'LOPEZ')",1
219,"('AGUILERA', 'MENDOZA')",1
220,"('AGUILERA', 'MINO')",1
221,"('AGUILERA', 'MUNOZ')",4
222,"('AGUILERA', 'POBLETE')",1
223,"('AGUILERA', 'QUINTANA')",1
224,"('AGUILERA', 'SEPULVEDA')",2
225,"('AGUILERA', 'SOTO')",1
226,"('AGUILERA', 'TOLOSA')",1
227,"('AGUILERA', 'URIBE')",2
228,"('AGUIRRE', 'ARAYA')",1
229,"('AGUIRRE', 'DOMKE')",1
230,"('AGUIRRE', 'FERNANDEZ')",2
231,"('AGUIRRE', 'HOHMANN')",2
232,"('AGURTO', 'AEDO')",1
233,"('AGURTO', 'ECHEVERRIA')",1
234,"('AGURTO', 'VELASQUEZ')",1
235,"('AHUMADA', 'ALIANTE')",1
236,"('AHUMADA', 'DORIA')",1
237,"('AICHELE', 'DIAZ')",1
238,"('AICHELE', 'FERNANDEZ')",3
239,"('AICHELE', 'SALDIVIA')",1
240,"('AICHELE', 'SCHONHERR')",2
241,"('AILEF', 'CORONA')",1
242,"('AILLAPAN', 'BRIONES')",1
243,"('AILLAPAN', 'CANICURA')",1
244,"('AILLAPAN', 'ESPINOZA')",1
245,"('AILLAPAN', 'INOSTROZA')",1
246,"('AILLAPAN', 'MARDONES')",1
247,"('AILLAPAN', 'NEIHUAL')",1
248,"('AILLAPAN', 'SANTOS')",1
249,"('AIYAPAN', 'AIYAPAN')",1
250,"('AIYELEF', 'CALFIQUEO')",3
251,"('ALACID', 'GUZMAN')",2
252,"('ALACID', 'JARAMILLO')",1
253,"('ALACID', 'ZUNIGA')",1
254,"('ALAMOS', 'AGUILAR')",1
255,"('ALAMOS', 'CATRIPAN')",1
256,"('ALAMOS', 'PARRA')",1
257,"('ALARCON', 'ALARCON')",2
258,"('ALARCON', 'ALVAREZ')",1
259,"('ALARCON', 'ARAVENA')",3
260,"('ALARCON', 'ARELLANO')",2
261,"('ALARCON', 'AUBEL')",1
262,"('ALARCON', 'AVILES')",1
263,"('ALARCON', 'BADILLA')",1
264,"('ALARCON', 'BAHAMONDES')",1
265,"('ALARCON', 'BARRANDEGUY')",1
266,"('ALARCON', 'BARRENECHEA')",1
267,"('ALARCON', 'BARRIENTOS')",7
268,"('ALARCON', 'BURGOS')",3
269,"('ALARCON', 'CABEZAS')",1
270,"('ALARCON', 'CADEGAN')",1
271,"('ALARCON', 'CANIZARES')",1
272,"('ALARCON', 'CARRASCO')",2
273,"('ALARCON', 'CASTRO')",6
274,"('ALARCON', 'CISTERNA')",3
275,"('ALARCON', 'COCIO')",1
276,"('ALARCON', 'CORREA')",1
277,"('ALARCON', 'CUITINO')",1
278,"('ALARCON', 'DEL RIO')",1
279,"('ALARCON', 'DELGADO')",2
280,"('ALARCON', 'DIAZ')",1
281,"('ALARCON', 'DROPPELMANN')",1
282,"('ALARCON', 'GAYOSA')",1
283,"('ALARCON', 'GONZALEZ')",1
284,"('ALARCON', 'HERMOSILLA')",1
285,"('ALARCON', 'HERNANDEZ')",3
286,"('ALARCON', 'HIDALGO')",1
287,"('ALARCON', 'INOSTROZA')",1
288,"('ALARCON', 'LADRON DE GUEVARA')",1
289,"('ALARCON', 'MANQUEPILLAN')",1
290,"('ALARCON', 'MARTINEZ')",2
291,"('ALARCON', 'MENESES')",1
292,"('ALARCON', 'MILLAR')",1
293,"('ALARCON', 'MORENO')",2
294,"('ALARCON', 'OBANDO')",1
295,"('ALARCON', 'OLIVARES')",1
296,"('ALARCON', 'PARRA')",2
297,"('ALARCON', 'PENA')",3
298,"('ALARCON', 'PEREZ')",2
299,"('ALARCON', 'PLASCENCIO')",1
300,"('ALARCON', 'PUSTELA')",2
301,"('ALARCON', 'RETAMAL')",1
302,"('ALARCON', 'RIVAS')",3
303,"('ALARCON', 'RODRIGUEZ')",1
304,"('ALARCON', 'ROJAS')",1
305,"('ALARCON', 'RUIZ')",2
306,"('ALARCON', 'SALGADO')",1
307,"('ALARCON', 'SILVA')",1
308,"('ALARCON', 'SOTO')",7
309,"('ALARCON', 'TRONCOSO')",1
310,"('ALARCON', 'VARGAS')",2
311,"('ALARCON', 'VERA')",2
312,"('ALARCON', 'VILLEGAS')",1
313,"('ALARCON', 'VIULLERMIN')",1
314,"('ALARCON', 'VIVAR')",1
315,"('ALARCON', 'YANEZ')",1
316,"('ALBA', 'PAILLAN')",1
317,"('ALBA', 'VELOSO')",1
318,"('ALBARRACIN', 'PEREZ')",2
319,"('ALBARRAN', 'HABERT')",1
320,"('ALBARRAN', 'MARIMAN')",2
321,"('ALBARRAN', 'MIRANDA')",1
322,"('ALBARRAN', 'VILLANUEVA')",1
323,"('ALBORNOZ', 'ANGULO')",1
324,"('ALBORNOZ', 'BARRA')",1
325,"('ALBORNOZ', 'CARRASCO')",1
326,"('ALBORNOZ', 'CIFUENTES')",1
327,"('ALBORNOZ', 'CONTRERAS')",1
328,"('ALBORNOZ', 'DURBAHN')",1
329,"('ALBORNOZ', 'FORMANTEL')",1
330,"('ALBORNOZ', 'GARRIDO')",1
331,"('ALBORNOZ', 'LEAL')",2
332,"('ALBORNOZ', 'MELLA')",1
333,"('ALBORNOZ', 'NAVALON')",1
334,"('ALBORNOZ', 'OLIVAREZ')",1
335,"('ALBORNOZ', 'PARDO')",2
336,"('ALBORNOZ', 'TOLEDO')",1
337,"('ALBORNOZ', 'VATEL')",1
338,"('ALBORNOZ', 'VELASQUEZ')",1
339,"('ALBRECHTT', 'RIOSECO')",1
340,"('ALCAINO', 'NAVARRO')",1
341,"('ALCAPAN', 'GONZALEZ')",1
342,"('ALCARRAZ', 'ULLOA')",2
343,"('ALCARRUZ', 'MUNOZ')",1
344,"('ALCAYAGA', 'MARIN')",1
345,"('ALCOCER', 'QUEZADA')",1
346,"('ALDEA', 'ARREDONDO')",1
347,"('ALDEA', 'LEIVA')",3
348,"('ALDEA', 'PALMA')",1
349,"('ALDERETE', 'BRANDAGO')",1
350,"('ALDERETE', 'DELGADO')",1
351,"('ALDERETE', 'GAETE')",1
352,"('ALDERETE', 'LOPEZ')",1
353,"('ALDERETE', 'PEREZ')",1
354,"('ALDERETE', 'SALAS')",1
355,"('ALDERETE', 'TONIOTTI')",1
356,"('ALEGRE', 'IBARRA')",1
357,"('ALEGRIA', 'VASQUEZ')",1
358,"('ALEMANY', 'PAVEZ')",1
359,"('ALEXIS', 'SAAVEDRA')",2
360,"('ALFARO', 'MELLADO')",5
361,"('ALIAGA', 'STEFANINI')",1
362,"('ALIANTE', 'ARAVENA')",1
363,"('ALIANTE', 'CANCINO')",1
364,"('ALIANTE', 'VERGARA')",1
365,"('ALID', 'SALDIVIA')",2
366,"('ALIQUINTUI', 'SANHUEZA')",1
367,"('ALIQUINTUI', 'SCHOLZ')",1
368,"('ALISTE', 'URBINA')",1
369,"('ALLENDE', 'PARRA')",1
370,"('ALLENDE', 'PENA')",1
371,"('ALLENDES', 'ALVAREZ')",2
372,"('ALLENDES', 'ARRIAGADA')",1
373,"('ALLENDES', 'CACERES')",1
374,"('ALLUE', 'TOIRKENS')",1
375,"('ALMARZA', 'SILVA')",1
376,"('ALMAZABAL', 'CARRASCO')",1
377,"('ALMAZABAL', 'PANGUILEF')",3
378,"('ALMENDRAS', 'AMPUERO')",1
379,"('ALMENDRAS', 'RIVAS')",3
380,"('ALMENDRAS', 'SOLIS')",2
381,"('ALMONACID', 'AGUILERA')",1
382,"('ALMONACID', 'ALMONACID')",1
383,"('ALMONACID', 'ANGEL')",1
384,"('ALMONACID', 'CAICO')",1
385,"('ALMONACID', 'CONTRERAS')",3
386,"('ALMONACID', 'MANRIQUEZ')",1
387,"('ALMONACID', 'PACHECO')",1
388,"('ALMONACID', 'REBOLLEDO')",2
389,"('ALMONACID', 'REYES')",1
390,"('ALMONACID', 'RIQUELME')",2
391,"('ALMONACID', 'SALAZAR')",1
392,"('ALMONACID', 'SANTOS')",1
393,"('ALMONACID', 'TOLEDO')",3
394,"('ALMONACID', 'VOLKE')",1
395,"('ALOCILLA', 'SAEZ')",1
396,"('ALONSO', 'PICHUN')",1
397,"('ALONSO', 'VIDAL')",1
398,"('ALOSILLA', 'GONZALEZ')",1
399,"('ALOSILLA', 'QUEZADA')",1
400,"('ALPES', 'SOBARZO')",1
401,"('ALRACON', 'OBANDO')",1
402,"('ALT', 'FLORES')",1
403,"('ALTAMIRANO', 'ALTAMIRANO')",2
404,"('ALTAMIRANO', 'BARRIA')",1
405,"('ALTAMIRANO', 'CACERES')",1
406,"('ALTAMIRANO', 'CAMPOS')",1
407,"('ALTAMIRANO', 'CARCAMO')",1
408,"('ALTAMIRANO', 'CHOCANO')",2
409,"('ALTAMIRANO', 'FAUNDEZ')",1
410,"('ALTAMIRANO', 'FLORES')",2
411,"('ALTAMIRANO', 'IBANEZ')",1
412,"('ALTAMIRANO', 'JARAMILLO')",3
413,"('ALTAMIRANO', 'LAVOZ')",1
414,"('ALTAMIRANO', 'LONCOMILLA')",1
415,"('ALTAMIRANO', 'MAYORGA')",1
416,"('ALTAMIRANO', 'MONSALVE')",1
417,"('ALTAMIRANO', 'OBANDO')",1
418,"('ALTAMIRANO', 'OYARZUN')",1
419,"('ALTAMIRANO', 'PENA')",1
420,"('ALTAMIRANO', 'PINEDA')",1
421,"('ALTAMIRANO', 'VALENCIA')",1
422,"('ALTAMIRANO', 'ZAMBRANO')",1
423,"('ALTANER', 'MORAGA')",1
424,"('ALUN', 'RUIZ')",1
425,"('ALVAR', 'SARALEGUI')",1
426,"('ALVARADO', 'ALVARADO')",3
427,"('ALVARADO', 'ALVAREZ')",1
428,"('ALVARADO', 'ALVIAL')",1
429,"('ALVARADO', 'ARCOS')",1
430,"('ALVARADO', 'BASTIAS')",1
431,"('ALVARADO', 'CANETE')",1
432,"('ALVARADO', 'CASTILLO')",3
433,"('ALVARADO', 'CATALAN')",1
434,"('ALVARADO', 'CIFUENTE')",1
435,"('ALVARADO', 'CIFUENTES')",2
436,"('ALVARADO', 'CONTRERAS')",1
437,"('ALVARADO', 'CORTEZ')",1
438,"('ALVARADO', 'CUEVAS')",1
439,"('ALVARADO', 'DELGADO')",2
440,"('ALVARADO', 'FEHRMANN')",1
441,"('ALVARADO', 'FRIAS')",2
442,"('ALVARADO', 'GONZALEZ')",1
443,"('ALVARADO', 'GUAJARDO')",1
444,"('ALVARADO', 'GUALA')",1
445,"('ALVARADO', 'HUALA')",1
446,"('ALVARADO', 'HUENUNANCO')",1
447,"('ALVARADO', 'LECAROS')",1
448,"('ALVARADO', 'LEE')",1
449,"('ALVARADO', 'LOAIZA')",1
450,"('ALVARADO', 'LONCOCHINO')",1
451,"('ALVARADO', 'LOPEZ')",1
452,"('ALVARADO', 'MARTINEZ')",2
453,"('ALVARADO', 'MELO')",1
454,"('ALVARADO', 'MERCADO')",2
455,"('ALVARADO', 'MUNOZ')",2
456,"('ALVARADO', 'NAVARRO')",1
457,"('ALVARADO', 'NUNEZ')",1
458,"('ALVARADO', 'ORELLANA')",1
459,"('ALVARADO', 'OYARZUN')",1
460,"('ALVARADO', 'PAVIE')",1
