,names,n
144,"('ACEVEDO', 'CASTRO')",3
145,"('ACEVEDO', 'CIFUENTES')",2
146,"('ACEVEDO', 'CONCHA')",1
147,"('ACEVEDO', 'CONTRERAS')",4
148,"('ACEVEDO', 'CORDERO')",2
149,"('ACEVEDO', 'CORNEJO')",2
150,"('ACEVEDO', 'CUBILLOS')",2
151,"('ACEVEDO', 'DE LA FUENTE')",1
152,"('ACEVEDO', 'DIAZ')",7
153,"('ACEVEDO', 'DROGUETT')",1
154,"('ACEVEDO', 'ESCALONA')",1
155,"('ACEVEDO', 'ESCOBAR')",1
156,"('ACEVEDO', 'ESPINOZA')",1
157,"('ACEVEDO', 'FARIAS')",2
158,"('ACEVEDO', 'FAUNDEZ')",4
159,"('ACEVEDO', 'FERNANDEZ')",1
160,"('ACEVEDO', 'GAETE')",1
161,"('ACEVEDO', 'GAJARDO')",2
162,"('ACEVEDO', 'GARRIDO')",2
163,"('ACEVEDO', 'GOMEZ')",2
164,"('ACEVEDO', 'GONZALEZ')",11
165,"('ACEVEDO', 'GUERRERO')",2
166,"('ACEVEDO', 'GUTIERREZ')",5
167,"('ACEVEDO', 'HENRIQUEZ')",1
168,"('ACEVEDO', 'HERRERA')",3
169,"('ACEVEDO', 'JARA')",1
170,"('ACEVEDO', 'LAGOS')",1
171,"('ACEVEDO', 'LEJTER')",2
172,"('ACEVEDO', 'LOPEZ')",1
173,"('ACEVEDO', 'MARABOLI')",1
174,"('ACEVEDO', 'MARTINEZ')",3
175,"('ACEVEDO', 'MATURANA')",1
176,"('ACEVEDO', 'MEDINA')",4
177,"('ACEVEDO', 'MELENDEZ')",1
178,"('ACEVEDO', 'MIRANDA')",2
179,"('ACEVEDO', 'MONTECINOS')",3
180,"('ACEVEDO', 'MUNOZ')",9
181,"('ACEVEDO', 'NUNEZ')",1
182,"('ACEVEDO', 'OJEDA')",1
183,"('ACEVEDO', 'OPAZO')",2
184,"('ACEVEDO', 'ORTEGA')",1
185,"('ACEVEDO', 'ORTIZ')",1
186,"('ACEVEDO', 'OSORIO')",1
187,"('ACEVEDO', 'OYARCE')",1
188,"('ACEVEDO', 'PARADA')",1
189,"('ACEVEDO', 'PARRA')",2
190,"('ACEVEDO', 'PEREIRA')",1
191,"('ACEVEDO', 'PEREZ')",2
192,"('ACEVEDO', 'QUERO')",2
193,"('ACEVEDO', 'RAMIREZ')",1
194,"('ACEVEDO', 'REBOLLEDO')",3
195,"('ACEVEDO', 'RETAMAL')",1
196,"('ACEVEDO', 'ROCO')",1
197,"('ACEVEDO', 'RODRIGUEZ')",9
198,"('ACEVEDO', 'ROJAS')",13
199,"('ACEVEDO', 'SAAVEDRA')",1
200,"('ACEVEDO', 'SALAS')",2
201,"('ACEVEDO', 'SAZO')",1
202,"('ACEVEDO', 'SEPULVEDA')",3
203,"('ACEVEDO', 'TRONCOSO')",1
204,"('ACEVEDO', 'VALDES')",3
205,"('ACEVEDO', 'VASQUEZ')",2
206,"('ACEVEDO', 'VEGA')",1
207,"('ACEVEDO', 'VELIZ')",1
