,names,n
257,"('ACEVEDO', 'PADILLA')",2
258,"('ACEVEDO', 'PALMA')",3
259,"('ACEVEDO', 'PARRAGUEZ')",1
260,"('ACEVEDO', 'PAVEZ')",1
261,"('ACEVEDO', 'PEREZ')",2
262,"('ACEVEDO', 'PERIALES')",2
263,"('ACEVEDO', 'PINO')",2
264,"('ACEVEDO', 'PINTO')",4
265,"('ACEVEDO', 'PIZARRO')",3
266,"('ACEVEDO', 'PRADO')",1
267,"('ACEVEDO', 'PULGAR')",1
268,"('ACEVEDO', 'QUERO')",1
269,"('ACEVEDO', 'QUIJADA')",2
270,"('ACEVEDO', 'QUINTANILLA')",1
271,"('ACEVEDO', 'RAMIREZ')",1
272,"('ACEVEDO', 'ROJAS')",6
273,"('ACEVEDO', 'ROMERO')",5
274,"('ACEVEDO', 'ROZAS')",1
275,"('ACEVEDO', 'RUBIO')",3
276,"('ACEVEDO', 'SALAS')",2
277,"('ACEVEDO', 'SALINAS')",1
278,"('ACEVEDO', 'SANCHEZ')",5
279,"('ACEVEDO', 'SCHAAF')",1
280,"('ACEVEDO', 'SEGUEL')",2
281,"('ACEVEDO', 'SEVERINO')",1
282,"('ACEVEDO', 'SILVA')",10
283,"('ACEVEDO', 'SOTELO')",1
284,"('ACEVEDO', 'SOTO')",12
285,"('ACEVEDO', 'SOZA')",1
286,"('ACEVEDO', 'TORRES')",4
287,"('ACEVEDO', 'TRONCOSO')",1
288,"('ACEVEDO', 'URZUA')",2
289,"('ACEVEDO', 'VARAS')",1
290,"('ACEVEDO', 'VARGAS')",3
291,"('ACEVEDO', 'VIDAL')",3
292,"('ACEVEDO', 'VILLEGAS')",3
293,"('ACEVEDO', 'ZAMORANO')",1
294,"('ACEVEDO', 'ZUNIGA')",3
295,"('ACHURRA', 'CAMPOS')",1
296,"('ACHURRA', 'COFRE')",1
297,"('ACHURRA', 'MONTECINOS')",1
298,"('ACOSTA', 'AGUILAR')",1
299,"('ACOSTA', 'ARDILES')",1
300,"('ACOSTA', 'ARELLANO')",1
301,"('ACOSTA', 'AVILEZ')",1
302,"('ACOSTA', 'CAMPOS')",1
303,"('ACOSTA', 'CARDENAS')",2
304,"('ACOSTA', 'CASTILLO')",2
305,"('ACOSTA', 'CONTRERAS')",2
306,"('ACOSTA', 'DONOSO')",1
307,"('ACOSTA', 'ESCOBAR')",3
308,"('ACOSTA', 'FIGUEROA')",1
309,"('ACOSTA', 'FRANCKE')",1
310,"('ACOSTA', 'GONZALEZ')",2
311,"('ACOSTA', 'ISAZA')",1
312,"('ACOSTA', 'MEDINA')",2
313,"('ACOSTA', 'MOLINA')",1
314,"('ACOSTA', 'MORALES')",2
315,"('ACOSTA', 'MUNOZ')",2
316,"('ACOSTA', 'NAVARRO')",1
317,"('ACOSTA', 'ORELLANA')",1
