,names,n
145,"('ACUNA', 'VEGA')",2
146,"('ACUNA', 'VENEGAS')",4
147,"('ACUNA', 'VERGARA')",1
148,"('ACUNA', 'VILLALOBOS')",4
149,"('ACUNA', 'VISCAY')",1
150,"('ACUNA', 'YANEZ')",1
151,"('AEDO', 'ACUNA')",1
152,"('AEDO', 'ARIAS')",3
153,"('AEDO', 'ARTEAGA')",1
154,"('AEDO', 'BADILLA')",2
155,"('AEDO', 'BURGOS')",2
156,"('AEDO', 'CARRASCO')",4
157,"('AEDO', 'CASANOVA')",2
158,"('AEDO', 'CERDA')",4
159,"('AEDO', 'CERNA')",1
160,"('AEDO', 'CONTRERAS')",1
161,"('AEDO', 'CORTES')",2
162,"('AEDO', 'CUEVAS')",2
163,"('AEDO', 'DEL VALLE')",4
164,"('AEDO', 'FERNANDEZ')",3
165,"('AEDO', 'FIGUEROA')",1
166,"('AEDO', 'GONZALEZ')",1
167,"('AEDO', 'GUERRERO')",1
168,"('AEDO', 'ISLA')",1
169,"('AEDO', 'LARA')",1
170,"('AEDO', 'MANQUECOY')",1
171,"('AEDO', 'MARCHANT')",1
172,"('AEDO', 'MENA')",2
173,"('AEDO', 'MIRA')",1
174,"('AEDO', 'MIRANDA')",4
175,"('AEDO', 'MOLINA')",2
176,"('AEDO', 'MONSALVE')",1
177,"('AEDO', 'MONTECINOS')",1
178,"('AEDO', 'MORA')",1
179,"('AEDO', 'MORALES')",3
180,"('AEDO', 'MORENO')",2
181,"('AEDO', 'MUNOZ')",4
182,"('AEDO', 'NAVARRETE')",7
183,"('AEDO', 'OCARES')",2
184,"('AEDO', 'PALMA')",2
185,"('AEDO', 'PARRA')",2
186,"('AEDO', 'PEDRERO')",1
187,"('AEDO', 'PUENTE')",1
188,"('AEDO', 'RAMIREZ')",1
189,"('AEDO', 'REYES')",4
190,"('AEDO', 'RIQUELME')",2
191,"('AEDO', 'RODRIGUEZ')",1
192,"('AEDO', 'ROMERO')",1
193,"('AEDO', 'ROZAS')",1
194,"('AEDO', 'SAGREDO')",1
195,"('AEDO', 'SANDOVAL')",3
196,"('AEDO', 'SEPULVEDA')",10
197,"('AEDO', 'TORRES')",2
198,"('AEDO', 'TRONCOSO')",3
199,"('AEDO', 'URRA')",2
200,"('AEDO', 'URRUTIA')",2
201,"('AEDO', 'VALDES')",2
202,"('AEDO', 'VASQUEZ')",1
203,"('AEDO', 'VIDAURRE')",1
204,"('AEDO', 'VIVEROS')",2
205,"('AEDO', 'ZAPATA')",1
206,"('AGERO', 'BUSTOS')",1
207,"('AGERO', 'GARAVITO')",1
208,"('AGERO', 'GUTIERREZ')",2
209,"('AGOSTINELLI', 'SEPULVEDA')",1
210,"('AGUAYO', 'ALARCON')",1
211,"('AGUAYO', 'ALVEAR')",2
212,"('AGUAYO', 'ARTEAGA')",2
