,names,n
265,"('AGUERO', 'MUNOZ')",7
266,"('AGUERO', 'OJEDA')",3
267,"('AGUERO', 'OYARZO')",2
268,"('AGUERO', 'PEREIRA')",1
269,"('AGUERO', 'PEREZ')",1
270,"('AGUERO', 'QUEULO')",1
271,"('AGUERO', 'REICAHUIN')",3
272,"('AGUERO', 'ROSAS')",1
273,"('AGUERO', 'RUIZ')",1
274,"('AGUERO', 'RUZ')",1
275,"('AGUERO', 'SANCHEZ')",1
276,"('AGUERO', 'SANDOVAL')",2
277,"('AGUERO', 'SANTANA')",1
278,"('AGUERO', 'SEGURA')",1
279,"('AGUERO', 'SOTO')",10
280,"('AGUERO', 'TEIMANTE')",1
281,"('AGUERO', 'TELLEZ')",1
282,"('AGUERO', 'URIBE')",3
283,"('AGUERO', 'URRUTIA')",3
284,"('AGUERO', 'VALENZUELA')",1
285,"('AGUERO', 'VARGAS')",5
286,"('AGUERO', 'VELASQUEZ')",6
287,"('AGUERO', 'VERA')",1
288,"('AGUERO', 'VIDAL')",2
289,"('AGUERO', 'VILLANUEVA')",1
290,"('AGUERO', 'VIVANCO')",1
291,"('AGUERO', 'VIVAR')",1
292,"('AGUERO', 'ZUNIGA')",2
293,"('AGUIL', 'AGUIL')",1
294,"('AGUIL', 'MILLALONCO')",1
295,"('AGUILA', 'ABURTO')",1
296,"('AGUILA', 'ACUM')",1
297,"('AGUILA', 'ADRIAZOLA')",1
298,"('AGUILA', 'AGERO')",1
299,"('AGUILA', 'AGUERO')",5
300,"('AGUILA', 'AGUILA')",5
301,"('AGUILA', 'AGUILAR')",8
302,"('AGUILA', 'ALARCON')",2
303,"('AGUILA', 'ALMONACID')",2
304,"('AGUILA', 'ALVARADO')",4
305,"('AGUILA', 'ALVAREZ')",6
306,"('AGUILA', 'AMPUERO')",1
307,"('AGUILA', 'ANDRADE')",2
308,"('AGUILA', 'ANTILLANCA')",1
309,"('AGUILA', 'ASENCIO')",2
310,"('AGUILA', 'ASENJO')",1
311,"('AGUILA', 'BARRIA')",8
312,"('AGUILA', 'BARRIENTOS')",2
313,"('AGUILA', 'BECERRA')",2
314,"('AGUILA', 'CALAPAI')",1
315,"('AGUILA', 'CALDERON')",1
316,"('AGUILA', 'CALISTO')",2
317,"('AGUILA', 'CARCAMO')",9
318,"('AGUILA', 'CARDENAS')",19
319,"('AGUILA', 'CARRASCO')",2
320,"('AGUILA', 'CASAS')",1
321,"('AGUILA', 'CASTRO')",4
322,"('AGUILA', 'CATALAN')",2
323,"('AGUILA', 'CHAVEZ')",1
324,"('AGUILA', 'CHIGUAY')",1
325,"('AGUILA', 'COYOPAE')",2
326,"('AGUILA', 'CUEVAS')",1
327,"('AGUILA', 'CUYUL')",1
328,"('AGUILA', 'DIAZ')",4
329,"('AGUILA', 'EUGENIO')",1
330,"('AGUILA', 'FERNANDEZ')",1
331,"('AGUILA', 'FREIRE')",1
332,"('AGUILA', 'FURRANCA')",1
333,"('AGUILA', 'GALLARDO')",2
334,"('AGUILA', 'GAMBOA')",1
335,"('AGUILA', 'GARCES')",1
